* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, desert, sgjourney:abydos_desert, MONSTER, alexsmobs:farseer, 50, 1, 1
19257, taiga, minecraft:snowy_taiga, MONSTER, goety:warlock, 10, 1, 1
19258, taiga, minecraft:snowy_taiga, MONSTER, goety:heretic, 15, 1, 1
19259, taiga, minecraft:snowy_taiga, MONSTER, goety:maverick, 15, 1, 1
19260, taiga, minecraft:snowy_taiga, MONSTER, goety_cataclysm:draugr_necromancer, 50, 1, 1
19261, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:mother_spider, 10, 1, 1
19262, taiga, minecraft:snowy_taiga, MONSTER, mowziesmobs:grottol, 25, 1, 1
19263, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
19264, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
19265, taiga, minecraft:snowy_taiga, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
19266, taiga, minecraft:snowy_taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
19267, taiga, minecraft:snowy_taiga, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
19268, taiga, minecraft:snowy_taiga, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
19269, taiga, minecraft:snowy_taiga, MONSTER, irons_spellbooks:necromancer, 50, 1, 1
19270, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
19271, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
19272, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
19273, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
19274, taiga, minecraft:snowy_taiga, MONSTER, ancient_elements:scamp, 35, 1, 1
19275, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:senor_pumpkin, 15, 1, 2
19276, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
19277, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
19278, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
19279, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
19280, taiga, minecraft:snowy_taiga, MONSTER, knightquest:eldbomb, 50, 1, 2
19281, taiga, minecraft:snowy_taiga, MONSTER, knightquest:eldknight, 50, 1, 1
19282, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
19283, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
19284, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
19285, taiga, minecraft:snowy_taiga, MONSTER, ancient_elements:stone_golem, 50, 1, 1
19286, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
19287, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
19288, taiga, minecraft:snowy_taiga, MONSTER, ancient_elements:undead_miner, 50, 1, 2
19289, taiga, minecraft:snowy_taiga, MONSTER, terramity:uvogre, 10, 1, 1
19290, taiga, minecraft:snowy_taiga, MONSTER, foolish:wendigo, 50, 1, 1
19291, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
19292, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
19293, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
19294, taiga, minecraft:snowy_taiga, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
19295, taiga, minecraft:snowy_taiga, CREATURE, minecraft:sheep, 50, 4, 4
19296, taiga, minecraft:snowy_taiga, CREATURE, minecraft:pig, 50, 4, 4
19297, taiga, minecraft:snowy_taiga, CREATURE, minecraft:chicken, 50, 4, 4
19298, taiga, minecraft:snowy_taiga, CREATURE, minecraft:cow, 50, 4, 4
19299, taiga, minecraft:snowy_taiga, CREATURE, minecraft:wolf, 50, 4, 4
19300, taiga, minecraft:snowy_taiga, CREATURE, minecraft:rabbit, 50, 2, 3
19301, taiga, minecraft:snowy_taiga, CREATURE, minecraft:fox, 50, 2, 4
19302, taiga, minecraft:snowy_taiga, CREATURE, forbidden_arcanus:lost_soul, 50, 1, 3
19303, taiga, minecraft:snowy_taiga, CREATURE, tameablebeasts:tameable_racoon, 50, 1, 4
19304, taiga, minecraft:snowy_taiga, CREATURE, windswept:frostbiter, 50, 1, 3
19305, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:grizzly_bear, 50, 2, 3
19306, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:moose, 50, 3, 4
19307, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:raccoon, 50, 2, 4
19308, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:snow_leopard, 50, 1, 2
19309, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:crow, 50, 3, 5
19310, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:blue_jay, 50, 2, 4
19311, taiga, minecraft:snowy_taiga, CREATURE, ars_nouveau:drygmy, 15, 1, 2
19312, taiga, minecraft:snowy_taiga, CREATURE, ars_nouveau:gift_starby, 50, 1, 1
19313, taiga, minecraft:snowy_taiga, CREATURE, faunify:hedgehog, 50, 2, 3
19314, taiga, minecraft:snowy_taiga, CREATURE, alshanex_familiars:hunter_pet, 50, 2, 2
19315, taiga, minecraft:snowy_taiga, CREATURE, ars_nouveau:starbuncle, 25, 1, 2
19316, taiga, minecraft:snowy_taiga, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
19317, taiga, minecraft:snowy_taiga, CREATURE, faunify:weasel, 6, 2, 3
19318, taiga, minecraft:snowy_taiga, CREATURE, ars_nouveau:whirlisprig, 15, 1, 2
19319, taiga, minecraft:snowy_taiga, AMBIENT, minecraft:bat, 50, 8, 8
19320, taiga, minecraft:snowy_taiga, AMBIENT, caverns_and_chasms:glare, 50, 1, 1
19321, taiga, minecraft:snowy_taiga, AMBIENT, alexsmobs:fly, 50, 2, 3
19322, taiga, minecraft:snowy_taiga, AMBIENT, alexsmobs:cockroach, 50, 5, 5
19323, taiga, minecraft:snowy_taiga, AMBIENT, alexsmobs:underminer, 50, 1, 1
19324, taiga, minecraft:snowy_taiga, AMBIENT, terramity:blue_fairy, 50, 1, 2
19325, taiga, minecraft:snowy_taiga, AMBIENT, terramity:cave_gnome, 10, 1, 3
19326, taiga, minecraft:snowy_taiga, AMBIENT, terramity:green_fairy, 50, 2, 3
19327, taiga, minecraft:snowy_taiga, AMBIENT, terramity:pink_fairy, 50, 1, 2
19328, taiga, minecraft:snowy_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 50, 4, 6
19329, taiga, minecraft:snowy_taiga, UNDERGROUND_WATER_CREATURE, species:deepfish, 10, 4, 6
19330, taiga, minecraft:snowy_taiga, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
19331, taiga, minecraft:snowy_taiga, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
19332, taiga, minecraft:snowy_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 50, 5, 12
19333, taiga, minecraft:snowy_taiga, WATER_AMBIENT, fintastic:minnow, 10, 3, 8
19334, none, foolish:somber_forest, MONSTER, alexsmobs:farseer, 50, 1, 1
19335, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 50, 1, 2
19336, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:baby_spider, 50, 3, 5
19337, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 50, 1, 1
19338, none, foolish:somber_forest, MONSTER, quark:stoneling, 10, 1, 1
19339, none, foolish:somber_forest, MONSTER, quark:toretoise, 10, 2, 4
19340, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
19341, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
19342, none, foolish:somber_forest, MONSTER, ancient_elements:boulder, 50, 1, 1
19343, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
19344, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
19345, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
19346, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
19347, none, foolish:somber_forest, MONSTER, ancient_elements:dig, 50, 2, 2
19348, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
19349, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
19350, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
19351, none, foolish:somber_forest, MONSTER, ancient_elements:drimble, 10, 1, 1
19352, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
19353, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
19354, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
19355, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
19356, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
19357, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:mother_spider, 10, 1, 1
19358, none, foolish:somber_forest, MONSTER, mowziesmobs:grottol, 25, 1, 1
19359, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
19360, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
19361, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
19362, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
19363, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
19364, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
19365, none, foolish:somber_forest, MONSTER, ancient_elements:scamp, 35, 1, 1
19366, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:senor_pumpkin, 15, 1, 2
19367, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
19368, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
19369, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
19370, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
19371, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
19372, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
19373, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
19374, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
19375, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
19376, none, foolish:somber_forest, MONSTER, terramity:uvogre, 10, 1, 1
19377, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
19378, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
19379, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
19380, none, foolish:somber_forest, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
19381, none, foolish:somber_forest, CREATURE, foolish:mourner, 60, 4, 10
19382, none, foolish:somber_forest, CREATURE, foolish:mourner, 50, 5, 8
19383, none, foolish:somber_forest, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
19384, none, foolish:somber_forest, AMBIENT, terramity:blue_fairy, 50, 1, 2
19385, none, foolish:somber_forest, AMBIENT, terramity:cave_gnome, 10, 1, 3
19386, none, foolish:somber_forest, AMBIENT, foolish:departed, 50, 5, 8
19387, none, foolish:somber_forest, AMBIENT, terramity:green_fairy, 50, 2, 3
19388, none, foolish:somber_forest, AMBIENT, terramity:pink_fairy, 50, 1, 2
19389, none, foolish:somber_forest, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
19390, none, foolish:somber_forest, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
19391, none, netherexp:sorrowsquash_pastures, MONSTER, minecraft:skeleton, 50, 5, 5
19392, none, netherexp:sorrowsquash_pastures, MONSTER, minecraft:ghast, 50, 4, 4
19393, none, netherexp:sorrowsquash_pastures, MONSTER, minecraft:enderman, 5, 4, 4
19394, none, netherexp:sorrowsquash_pastures, MONSTER, alexsmobs:farseer, 50, 1, 1
19395, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:baby_skeleton, 50, 1, 2
19396, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:baby_spider, 50, 3, 5
19397, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:barrel_zombie, 50, 1, 1
19398, none, netherexp:sorrowsquash_pastures, MONSTER, quark:stoneling, 10, 1, 1
19399, none, netherexp:sorrowsquash_pastures, MONSTER, quark:toretoise, 10, 2, 4
19400, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
19401, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
19402, none, netherexp:sorrowsquash_pastures, MONSTER, ancient_elements:boulder, 50, 1, 1
19403, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
19404, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
19405, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
19406, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
19407, none, netherexp:sorrowsquash_pastures, MONSTER, ancient_elements:dig, 50, 2, 2
19408, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
19409, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
19410, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
19411, none, netherexp:sorrowsquash_pastures, MONSTER, ancient_elements:drimble, 10, 1, 1
19412, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
19413, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
19414, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
19415, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
19416, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
19417, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:mother_spider, 10, 1, 1
19418, none, netherexp:sorrowsquash_pastures, MONSTER, mowziesmobs:grottol, 25, 1, 1
19419, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
19420, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
19421, none, netherexp:sorrowsquash_pastures, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
19422, none, netherexp:sorrowsquash_pastures, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
19423, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
19424, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
19425, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
19426, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
19427, none, netherexp:sorrowsquash_pastures, MONSTER, ancient_elements:scamp, 35, 1, 1
19428, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:senor_pumpkin, 15, 1, 2
19429, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
19430, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
19431, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
19432, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
19433, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
19434, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
19435, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
19436, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
19437, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
19438, none, netherexp:sorrowsquash_pastures, MONSTER, terramity:uvogre, 10, 1, 1
19439, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
19440, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
19441, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
19442, none, netherexp:sorrowsquash_pastures, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
19443, none, netherexp:sorrowsquash_pastures, CREATURE, minecraft:strider, 60, 1, 2
19444, none, netherexp:sorrowsquash_pastures, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
19445, none, netherexp:sorrowsquash_pastures, AMBIENT, terramity:blue_fairy, 50, 1, 2
19446, none, netherexp:sorrowsquash_pastures, AMBIENT, terramity:cave_gnome, 10, 1, 3
19447, none, netherexp:sorrowsquash_pastures, AMBIENT, terramity:green_fairy, 50, 2, 3
19448, none, netherexp:sorrowsquash_pastures, AMBIENT, terramity:pink_fairy, 50, 1, 2
19449, none, netherexp:sorrowsquash_pastures, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
19450, none, netherexp:sorrowsquash_pastures, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
19451, nether, minecraft:soul_sand_valley, MONSTER, minecraft:skeleton, 50, 5, 5
19452, nether, minecraft:soul_sand_valley, MONSTER, minecraft:ghast, 50, 4, 4
19453, nether, minecraft:soul_sand_valley, MONSTER, minecraft:enderman, 5, 4, 4
19454, nether, minecraft:soul_sand_valley, MONSTER, forbidden_arcanus:lost_soul, 60, 1, 4
19455, nether, minecraft:soul_sand_valley, MONSTER, alexsmobs:bone_serpent, 50, 1, 1
19456, nether, minecraft:soul_sand_valley, MONSTER, alexsmobs:farseer, 50, 1, 1
19457, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:baby_skeleton, 50, 1, 2
19458, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:baby_spider, 50, 3, 5
19459, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:barrel_zombie, 50, 1, 1
19460, nether, minecraft:soul_sand_valley, MONSTER, quark:foxhound, 50, 1, 1
19461, nether, minecraft:soul_sand_valley, MONSTER, quark:wraith, 50, 1, 3
19462, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
19463, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
19464, nether, minecraft:soul_sand_valley, MONSTER, ancient_elements:boulder, 50, 1, 1
19465, nether, minecraft:soul_sand_valley, MONSTER, mythsandlegends:condemned, 60, 1, 4
19466, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
19467, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
19468, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
19469, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
19470, nether, minecraft:soul_sand_valley, MONSTER, ancient_elements:dig, 50, 2, 2
19471, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
19472, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
19473, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
19474, nether, minecraft:soul_sand_valley, MONSTER, ancient_elements:drimble, 10, 1, 1
19475, nether, minecraft:soul_sand_valley, MONSTER, terramity:duskrok, 50, 1, 1
19476, nether, minecraft:soul_sand_valley, MONSTER, terramity:echo_bug, 50, 1, 2
19477, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
19478, nether, minecraft:soul_sand_valley, MONSTER, foolish:gouger, 50, 4, 4
19479, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
19480, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
19481, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
19482, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
19483, nether, minecraft:soul_sand_valley, MONSTER, goety:reaper, 20, 1, 1
19484, nether, minecraft:soul_sand_valley, MONSTER, goety:wraith, 20, 1, 1
19485, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:mother_spider, 10, 1, 1
19486, nether, minecraft:soul_sand_valley, MONSTER, mowziesmobs:grottol, 25, 1, 1
19487, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
19488, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
19489, nether, minecraft:soul_sand_valley, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
19490, nether, minecraft:soul_sand_valley, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
19491, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
19492, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
19493, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
19494, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
19495, nether, minecraft:soul_sand_valley, MONSTER, ancient_elements:scamp, 35, 1, 1
19496, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:senor_pumpkin, 15, 1, 2
19497, nether, minecraft:soul_sand_valley, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
